software_name,github_slug,ror_id,extraction_methods
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/00pm7rm97,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/0146h2h75,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/025sxka56,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/02nc81e13,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/02wat9f69,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/02wnbr922,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/034ahpr11,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/03bjbem32,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/03kv3z486,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/043ncwv78,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/04dzqh472,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/04wam6707,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/04zpt4h82,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/055c63105,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/055yb9v95,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/05hh8d621,url_matches
IBM/ai-privacy-toolkit,IBM/ai-privacy-toolkit,https://ror.org/05thm6q88,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/00pm7rm97,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/0146h2h75,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/025sxka56,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/02nc81e13,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/02wat9f69,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/02wnbr922,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/034ahpr11,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/03bjbem32,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/03kv3z486,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/043ncwv78,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/04dzqh472,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/04wam6707,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/04zpt4h82,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/055c63105,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/055yb9v95,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/05hh8d621,url_matches
IBM/aihwkit,IBM/aihwkit,https://ror.org/05thm6q88,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/00pm7rm97,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/0146h2h75,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/025sxka56,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/02nc81e13,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/02wat9f69,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/02wnbr922,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/034ahpr11,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/03bjbem32,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/03kv3z486,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/043ncwv78,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/04dzqh472,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/04wam6707,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/04zpt4h82,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/055c63105,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/055yb9v95,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/05hh8d621,url_matches
IBM/AMLSim,IBM/AMLSim,https://ror.org/05thm6q88,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/00pm7rm97,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/0146h2h75,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/025sxka56,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/02nc81e13,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/02wat9f69,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/02wnbr922,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/034ahpr11,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/03bjbem32,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/03kv3z486,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/043ncwv78,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/04dzqh472,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/04wam6707,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/04zpt4h82,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/055c63105,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/055yb9v95,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/05hh8d621,url_matches
IBM/bridging-resolution,IBM/bridging-resolution,https://ror.org/05thm6q88,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/00pm7rm97,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/0146h2h75,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/025sxka56,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/02nc81e13,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/02wat9f69,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/02wnbr922,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/034ahpr11,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/03bjbem32,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/03kv3z486,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/043ncwv78,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/04dzqh472,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/04wam6707,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/04zpt4h82,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/055c63105,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/055yb9v95,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/05hh8d621,url_matches
IBM/CROWN-Robustness-Certification,IBM/CROWN-Robustness-Certification,https://ror.org/05thm6q88,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/00pm7rm97,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/0146h2h75,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/025sxka56,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/02nc81e13,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/02wat9f69,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/02wnbr922,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/034ahpr11,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/03bjbem32,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/03kv3z486,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/043ncwv78,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/04dzqh472,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/04wam6707,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/04zpt4h82,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/055c63105,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/055yb9v95,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/05hh8d621,url_matches
IBM/differential-privacy-library,IBM/differential-privacy-library,https://ror.org/05thm6q88,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/00pm7rm97,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/0146h2h75,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/025sxka56,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/02nc81e13,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/02wat9f69,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/02wnbr922,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/034ahpr11,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/03bjbem32,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/03kv3z486,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/043ncwv78,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/04dzqh472,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/04wam6707,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/04zpt4h82,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/055c63105,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/055yb9v95,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/05hh8d621,url_matches
IBM/EvolveGCN,IBM/EvolveGCN,https://ror.org/05thm6q88,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/00pm7rm97,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/0146h2h75,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/025sxka56,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/02nc81e13,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/02wat9f69,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/02wnbr922,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/034ahpr11,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/03bjbem32,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/03kv3z486,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/043ncwv78,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/04dzqh472,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/04wam6707,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/04zpt4h82,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/055c63105,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/055yb9v95,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/05hh8d621,url_matches
IBM/federated-learning-lib,IBM/federated-learning-lib,https://ror.org/05thm6q88,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/00pm7rm97,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/0146h2h75,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/025sxka56,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/02nc81e13,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/02wat9f69,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/02wnbr922,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/034ahpr11,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/03bjbem32,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/03kv3z486,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/043ncwv78,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/04dzqh472,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/04wam6707,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/04zpt4h82,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/055c63105,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/055yb9v95,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/05hh8d621,url_matches
IBM/FedMA,IBM/FedMA,https://ror.org/05thm6q88,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/00pm7rm97,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/0146h2h75,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/025sxka56,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/02nc81e13,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/02wat9f69,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/02wnbr922,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/034ahpr11,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/03bjbem32,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/03kv3z486,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/043ncwv78,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/04dzqh472,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/04wam6707,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/04zpt4h82,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/055c63105,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/055yb9v95,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/05hh8d621,url_matches
IBM/FfDL,IBM/FfDL,https://ror.org/05thm6q88,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/00pm7rm97,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/0146h2h75,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/025sxka56,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/02nc81e13,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/02wat9f69,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/02wnbr922,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/034ahpr11,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/03bjbem32,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/03kv3z486,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/043ncwv78,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/04dzqh472,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/04wam6707,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/04zpt4h82,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/055c63105,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/055yb9v95,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/05hh8d621,url_matches
IBM/graph_ensemble_learning,IBM/graph_ensemble_learning,https://ror.org/05thm6q88,url_matches
IBM/lale,IBM/lale,https://ror.org/00pm7rm97,url_matches
IBM/lale,IBM/lale,https://ror.org/0146h2h75,url_matches
IBM/lale,IBM/lale,https://ror.org/025sxka56,url_matches
IBM/lale,IBM/lale,https://ror.org/02nc81e13,url_matches
IBM/lale,IBM/lale,https://ror.org/02wat9f69,url_matches
IBM/lale,IBM/lale,https://ror.org/02wnbr922,url_matches
IBM/lale,IBM/lale,https://ror.org/034ahpr11,url_matches
IBM/lale,IBM/lale,https://ror.org/03bjbem32,url_matches
IBM/lale,IBM/lale,https://ror.org/03kv3z486,url_matches
IBM/lale,IBM/lale,https://ror.org/043ncwv78,url_matches
IBM/lale,IBM/lale,https://ror.org/04dzqh472,url_matches
IBM/lale,IBM/lale,https://ror.org/04wam6707,url_matches
IBM/lale,IBM/lale,https://ror.org/04zpt4h82,url_matches
IBM/lale,IBM/lale,https://ror.org/055c63105,url_matches
IBM/lale,IBM/lale,https://ror.org/055yb9v95,url_matches
IBM/lale,IBM/lale,https://ror.org/05hh8d621,url_matches
IBM/lale,IBM/lale,https://ror.org/05thm6q88,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/00pm7rm97,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/0146h2h75,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/025sxka56,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/02nc81e13,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/02wat9f69,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/02wnbr922,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/034ahpr11,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/03bjbem32,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/03kv3z486,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/043ncwv78,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/04dzqh472,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/04wam6707,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/04zpt4h82,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/055c63105,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/055yb9v95,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/05hh8d621,url_matches
IBM/model-reprogramming,IBM/model-reprogramming,https://ror.org/05thm6q88,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/00pm7rm97,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/0146h2h75,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/025sxka56,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/02nc81e13,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/02wat9f69,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/02wnbr922,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/034ahpr11,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/03bjbem32,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/03kv3z486,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/043ncwv78,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/04dzqh472,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/04wam6707,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/04zpt4h82,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/055c63105,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/055yb9v95,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/05hh8d621,url_matches
IBM/model-sanitization,IBM/model-sanitization,https://ror.org/05thm6q88,url_matches
